pair_id,model_a,model_b,method,method_label,evaluation_count,maximum_evaluations,a_to_b,b_to_a,mean_n_train,mean_n_test,aggregation_bi,aggregation_bi_sd,market_bi,market_bi_sd,aggregation_minus_market_bi,beats_market,beat_market_share,diversity_prediction_diversity,diversity_adjusted_pog,diversity_high_loss_diversity,diversity_adjusted_loss_diversity
DeepSeek-V3.1 (zero shot with freeze values) × GPT-4.1-2025-04-14 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-4.1-2025-04-14 (zero shot with freeze values),log_odds_mean,Log-odds Mean,5,20,"{'count': 2, 'aggregation_bi': 79.57204185491452, 'market_bi': 81.12964446978954, 'aggregation_minus_market_bi': -1.557602614875023, 'beat_market_share': 0.0}","{'count': 3, 'aggregation_bi': 79.80386563089472, 'market_bi': 81.10413734180736, 'aggregation_minus_market_bi': -1.3002717109126394, 'beat_market_share': 0.3333333333333333}",134.0,149.0,79.71113612050263,0.9352372203227048,81.11434019300023,0.44839308577718495,-1.4032040724976014,False,0.2,0.01906536107343011,0.0020937434480316564,-66.0,-0.7695080203735989
DeepSeek-V3.1 (zero shot with freeze values) × GPT-4.1-2025-04-14 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-4.1-2025-04-14 (zero shot with freeze values),piecewise_odds,Piecewise Odds,5,20,"{'count': 2, 'aggregation_bi': 80.0753714525611, 'market_bi': 81.12964446978954, 'aggregation_minus_market_bi': -1.0542730172284394, 'beat_market_share': 0.0}","{'count': 3, 'aggregation_bi': 80.30439187278522, 'market_bi': 81.10413734180736, 'aggregation_minus_market_bi': -0.7997454690221417, 'beat_market_share': 0.3333333333333333}",134.0,149.0,80.21278370469557,1.0664386864860231,81.11434019300023,0.44839308577718495,-0.9015564883046636,False,0.2,0.01906536107343011,0.0020937434480316564,-66.0,-0.7695080203735989
DeepSeek-V3.1 (zero shot with freeze values) × GPT-4.1-2025-04-14 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-4.1-2025-04-14 (zero shot with freeze values),simple_mean,Simple Mean,5,20,"{'count': 2, 'aggregation_bi': 79.49895043545163, 'market_bi': 81.12964446978954, 'aggregation_minus_market_bi': -1.6306940343379068, 'beat_market_share': 0.0}","{'count': 3, 'aggregation_bi': 79.75720544946529, 'market_bi': 81.10413734180736, 'aggregation_minus_market_bi': -1.3469318923420701, 'beat_market_share': 0.3333333333333333}",134.0,149.0,79.65390344385983,0.9227005473353052,81.11434019300023,0.44839308577718495,-1.4604367491403991,False,0.2,0.01906536107343011,0.0020937434480316564,-66.0,-0.7695080203735989
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 4, 'aggregation_bi': 81.33350632299295, 'market_bi': 81.21255403382003, 'aggregation_minus_market_bi': 0.12095228917291934, 'beat_market_share': 0.75}","{'count': 5, 'aggregation_bi': 81.75968342566527, 'market_bi': 81.97567907856578, 'aggregation_minus_market_bi': -0.21599565290050293, 'beat_market_share': 0.4}",61.666666666666664,64.33333333333333,81.57027138003313,0.7900069369619309,81.63651239201211,0.7205426226253278,-0.06624101197897403,False,0.5555555555555556,0.03325978372667788,0.003799547627572317,,-0.4696829042441694
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),log_odds_mean,Log-odds Mean,9,20,"{'count': 4, 'aggregation_bi': 80.97565063516977, 'market_bi': 81.21255403382003, 'aggregation_minus_market_bi': -0.23690339865025578, 'beat_market_share': 0.25}","{'count': 5, 'aggregation_bi': 81.32612426061984, 'market_bi': 81.97567907856578, 'aggregation_minus_market_bi': -0.6495548179459405, 'beat_market_share': 0.2}",61.666666666666664,64.33333333333333,81.17035820486426,0.6886450946319257,81.63651239201211,0.7205426226253278,-0.4661541871478505,False,0.2222222222222222,0.03325978372667788,0.003799547627572317,,-0.4696829042441694
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),piecewise_odds,Piecewise Odds,9,20,"{'count': 4, 'aggregation_bi': 81.66345725025309, 'market_bi': 81.21255403382003, 'aggregation_minus_market_bi': 0.45090321643306197, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 82.2084701359123, 'market_bi': 81.97567907856578, 'aggregation_minus_market_bi': 0.2327910573465175, 'beat_market_share': 0.4}",61.666666666666664,64.33333333333333,81.96624218673043,0.774570114240496,81.63651239201211,0.7205426226253278,0.3297297947183182,True,0.6666666666666666,0.03325978372667788,0.003799547627572317,,-0.4696829042441694
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),simple_mean,Simple Mean,9,20,"{'count': 4, 'aggregation_bi': 81.03406092104899, 'market_bi': 81.21255403382003, 'aggregation_minus_market_bi': -0.17849311277103652, 'beat_market_share': 0.25}","{'count': 5, 'aggregation_bi': 81.34889866416002, 'market_bi': 81.97567907856578, 'aggregation_minus_market_bi': -0.6267804144057578, 'beat_market_share': 0.2}",61.666666666666664,64.33333333333333,81.2089707783329,0.6543387950299705,81.63651239201211,0.7205426226253278,-0.4275416136792103,False,0.2222222222222222,0.03325978372667788,0.003799547627572317,,-0.4696829042441694
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-Mini-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-Mini-2025-08-07 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,3,20,"{'count': 1, 'aggregation_bi': 79.71546679342343, 'market_bi': 80.71334197194835, 'aggregation_minus_market_bi': -0.9978751785249216, 'beat_market_share': 0.0}","{'count': 2, 'aggregation_bi': 79.4902619188631, 'market_bi': 81.2426268797858, 'aggregation_minus_market_bi': -1.752364960922705, 'beat_market_share': 0.0}",147.0,140.0,79.56533021038321,0.48765889867019596,81.06619857717332,0.6084175854788602,-1.5008683667901153,False,0.0,0.03778130727034742,0.0050914827389693445,-54.625,-0.6453712495295804
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-Mini-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-Mini-2025-08-07 (zero shot with freeze values),log_odds_mean,Log-odds Mean,3,20,"{'count': 1, 'aggregation_bi': 79.59789902761791, 'market_bi': 80.71334197194835, 'aggregation_minus_market_bi': -1.1154429443304394, 'beat_market_share': 0.0}","{'count': 2, 'aggregation_bi': 79.24154945453104, 'market_bi': 81.2426268797858, 'aggregation_minus_market_bi': -2.0010774252547634, 'beat_market_share': 0.0}",147.0,140.0,79.36033264555999,0.5168635943161956,81.06619857717332,0.6084175854788602,-1.7058659316133316,False,0.0,0.03778130727034742,0.0050914827389693445,-54.625,-0.6453712495295804
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-Mini-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-Mini-2025-08-07 (zero shot with freeze values),piecewise_odds,Piecewise Odds,3,20,"{'count': 1, 'aggregation_bi': 79.89094004692713, 'market_bi': 80.71334197194835, 'aggregation_minus_market_bi': -0.8224019250212251, 'beat_market_share': 0.0}","{'count': 2, 'aggregation_bi': 79.66080991508383, 'market_bi': 81.2426268797858, 'aggregation_minus_market_bi': -1.5818169647019715, 'beat_market_share': 0.0}",147.0,140.0,79.7375199590316,0.539960037046692,81.06619857717332,0.6084175854788602,-1.3286786181417227,False,0.0,0.03778130727034742,0.0050914827389693445,-54.625,-0.6453712495295804
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5-Mini-2025-08-07 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5-Mini-2025-08-07 (zero shot with freeze values),simple_mean,Simple Mean,3,20,"{'count': 1, 'aggregation_bi': 79.74672401877527, 'market_bi': 80.71334197194835, 'aggregation_minus_market_bi': -0.9666179531730847, 'beat_market_share': 0.0}","{'count': 2, 'aggregation_bi': 78.9923959375663, 'market_bi': 81.2426268797858, 'aggregation_minus_market_bi': -2.2502309422195026, 'beat_market_share': 0.0}",147.0,140.0,79.24383863130264,0.5980129423234847,81.06619857717332,0.6084175854788602,-1.8223599458706872,False,0.0,0.03778130727034742,0.0050914827389693445,-54.625,-0.6453712495295804
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 4, 'aggregation_bi': 80.64222914294614, 'market_bi': 80.71959819005755, 'aggregation_minus_market_bi': -0.0773690471114179, 'beat_market_share': 0.5}","{'count': 5, 'aggregation_bi': 80.48693581282619, 'market_bi': 80.66847827153337, 'aggregation_minus_market_bi': -0.18154245870718455, 'beat_market_share': 0.4}",72.0,73.0,80.55595507065726,1.0290058481244162,80.6911982353219,0.8329311116415617,-0.1352431646646437,False,0.4444444444444444,0.051716434823931984,0.0019479806125010147,-38.95,-0.8126663611472609
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),log_odds_mean,Log-odds Mean,9,20,"{'count': 4, 'aggregation_bi': 80.48253165723264, 'market_bi': 80.71959819005755, 'aggregation_minus_market_bi': -0.23706653282491175, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 80.33000123110314, 'market_bi': 80.66847827153337, 'aggregation_minus_market_bi': -0.3384770404302344, 'beat_market_share': 0.2}",72.0,73.0,80.39779253160515,0.9689574211969191,80.6911982353219,0.8329311116415617,-0.29340570371675767,False,0.1111111111111111,0.051716434823931984,0.0019479806125010147,-38.95,-0.8126663611472609
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),piecewise_odds,Piecewise Odds,9,20,"{'count': 4, 'aggregation_bi': 80.72380862349186, 'market_bi': 80.71959819005755, 'aggregation_minus_market_bi': 0.00421043343430938, 'beat_market_share': 0.5}","{'count': 5, 'aggregation_bi': 80.56809453782266, 'market_bi': 80.66847827153337, 'aggregation_minus_market_bi': -0.1003837337107143, 'beat_market_share': 0.6}",72.0,73.0,80.63730079812008,1.1852477392176508,80.6911982353219,0.8329311116415617,-0.05389743720182594,False,0.5555555555555556,0.051716434823931984,0.0019479806125010147,-38.95,-0.8126663611472609
DeepSeek-V3.1 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),simple_mean,Simple Mean,9,20,"{'count': 4, 'aggregation_bi': 80.34729676018137, 'market_bi': 80.71959819005755, 'aggregation_minus_market_bi': -0.3723014298761882, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 79.94114026519121, 'market_bi': 80.66847827153337, 'aggregation_minus_market_bi': -0.7273380063421655, 'beat_market_share': 0.0}",72.0,73.0,80.12165426296461,0.9692611042338193,80.6911982353219,0.8329311116415617,-0.5695439723572946,False,0.0,0.051716434823931984,0.0019479806125010147,-38.95,-0.8126663611472609
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Flash (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Flash (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.68504736638997, 'market_bi': 81.74998694963811, 'aggregation_minus_market_bi': -2.0649395832481474, 'beat_market_share': 0.0}",151.0,131.0,79.68504736638997,0.0,81.74998694963811,0.0,-2.0649395832481474,False,0.0,0.03304804272738249,0.004859072101986758,-49.33333333333333,-0.7794620641183209
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Flash (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Flash (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.43094202620661, 'market_bi': 81.74998694963811, 'aggregation_minus_market_bi': -2.3190449234315054, 'beat_market_share': 0.0}",151.0,131.0,79.43094202620661,0.0,81.74998694963811,0.0,-2.3190449234315054,False,0.0,0.03304804272738249,0.004859072101986758,-49.33333333333333,-0.7794620641183209
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Flash (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Flash (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.85677101433373, 'market_bi': 81.74998694963811, 'aggregation_minus_market_bi': -1.893215935304383, 'beat_market_share': 0.0}",151.0,131.0,79.85677101433373,0.0,81.74998694963811,0.0,-1.893215935304383,False,0.0,0.03304804272738249,0.004859072101986758,-49.33333333333333,-0.7794620641183209
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Flash (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Flash (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.46434381828597, 'market_bi': 81.74998694963811, 'aggregation_minus_market_bi': -2.2856431313521455, 'beat_market_share': 0.0}",151.0,131.0,79.46434381828597,0.0,81.74998694963811,0.0,-2.2856431313521455,False,0.0,0.03304804272738249,0.004859072101986758,-49.33333333333333,-0.7794620641183209
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Pro (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Pro (zero shot with freeze values),ec_w0_56,EC · w = 0.56,8,20,"{'count': 3, 'aggregation_bi': 79.50814888509372, 'market_bi': 80.884936457001, 'aggregation_minus_market_bi': -1.3767875719072862, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 78.85540128277273, 'market_bi': 81.32080409510057, 'aggregation_minus_market_bi': -2.465402812327838, 'beat_market_share': 0.0}",140.625,145.375,79.1001816336431,0.8845545980255313,81.15735373081323,0.4711742103998549,-2.057172097170124,False,0.0,0.018243775786945124,0.0031627596257760423,-66.66666666666666,-0.8165167283353207
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Pro (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Pro (zero shot with freeze values),log_odds_mean,Log-odds Mean,8,20,"{'count': 3, 'aggregation_bi': 79.33369363470467, 'market_bi': 80.884936457001, 'aggregation_minus_market_bi': -1.5512428222963308, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 78.67441730950087, 'market_bi': 81.32080409510057, 'aggregation_minus_market_bi': -2.6463867855997023, 'beat_market_share': 0.0}",140.625,145.375,78.9216459314523,0.8531341504999463,81.15735373081323,0.4711742103998549,-2.235707799360924,False,0.0,0.018243775786945124,0.0031627596257760423,-66.66666666666666,-0.8165167283353207
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Pro (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Pro (zero shot with freeze values),piecewise_odds,Piecewise Odds,8,20,"{'count': 3, 'aggregation_bi': 79.67234926321574, 'market_bi': 80.884936457001, 'aggregation_minus_market_bi': -1.212587193785268, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 78.9073583714866, 'market_bi': 81.32080409510057, 'aggregation_minus_market_bi': -2.4134457236139752, 'beat_market_share': 0.0}",140.625,145.375,79.19422995588502,0.9851744457604455,81.15735373081323,0.4711742103998549,-1.9631237749282064,False,0.0,0.018243775786945124,0.0031627596257760423,-66.66666666666666,-0.8165167283353207
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-2.5-Pro (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-2.5-Pro (zero shot with freeze values),simple_mean,Simple Mean,8,20,"{'count': 3, 'aggregation_bi': 79.35224534613752, 'market_bi': 80.884936457001, 'aggregation_minus_market_bi': -1.5326911108634818, 'beat_market_share': 0.0}","{'count': 5, 'aggregation_bi': 78.83971764474595, 'market_bi': 81.32080409510057, 'aggregation_minus_market_bi': -2.481086450354624, 'beat_market_share': 0.0}",140.625,145.375,79.03191553276778,0.8028436799294162,81.15735373081323,0.4711742103998549,-2.125438198045444,False,0.0,0.018243775786945124,0.0031627596257760423,-66.66666666666666,-0.8165167283353207
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 4, 'aggregation_bi': 81.05591111616599, 'market_bi': 80.5762275490215, 'aggregation_minus_market_bi': 0.479683567144491, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 80.86764915525893, 'market_bi': 80.60931658221895, 'aggregation_minus_market_bi': 0.25833257303997925, 'beat_market_share': 0.8}",78.11111111111111,80.88888888888889,80.95132113788428,0.6781146996450232,80.5946103452423,0.7079123588716991,0.3567107926419766,True,0.8888888888888888,0.032291310376181034,0.0014658605436191105,1.0,-0.7791580511623954
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),log_odds_mean,Log-odds Mean,9,20,"{'count': 4, 'aggregation_bi': 80.92444551463265, 'market_bi': 80.5762275490215, 'aggregation_minus_market_bi': 0.3482179656111555, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 80.7220521357712, 'market_bi': 80.60931658221895, 'aggregation_minus_market_bi': 0.11273555355224119, 'beat_market_share': 0.8}",78.11111111111111,80.88888888888889,80.81200474859851,0.6323156861003355,80.5946103452423,0.7079123588716991,0.2173944033562094,True,0.8888888888888888,0.032291310376181034,0.0014658605436191105,1.0,-0.7791580511623954
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),piecewise_odds,Piecewise Odds,9,20,"{'count': 4, 'aggregation_bi': 81.12336946369767, 'market_bi': 80.5762275490215, 'aggregation_minus_market_bi': 0.5471419146761747, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 80.95023227424588, 'market_bi': 80.60931658221895, 'aggregation_minus_market_bi': 0.3409156920269254, 'beat_market_share': 0.8}",78.11111111111111,80.88888888888889,81.02718213622444,0.7634162566737711,80.5946103452423,0.7079123588716991,0.4325717909821378,True,0.8888888888888888,0.032291310376181034,0.0014658605436191105,1.0,-0.7791580511623954
DeepSeek-V3.1 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),simple_mean,Simple Mean,9,20,"{'count': 4, 'aggregation_bi': 80.83526385529296, 'market_bi': 80.5762275490215, 'aggregation_minus_market_bi': 0.2590363062714687, 'beat_market_share': 0.75}","{'count': 5, 'aggregation_bi': 80.39843630535707, 'market_bi': 80.60931658221895, 'aggregation_minus_market_bi': -0.21088027686188582, 'beat_market_share': 0.0}",78.11111111111111,80.88888888888889,80.59258188310635,0.6479349583781572,80.5946103452423,0.7079123588716991,-0.002028462135953646,False,0.3333333333333333,0.032291310376181034,0.0014658605436191105,1.0,-0.7791580511623954
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 4, 'aggregation_bi': 81.24512845816051, 'market_bi': 80.93904630831906, 'aggregation_minus_market_bi': 0.3060821498414441, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 81.328029494568, 'market_bi': 81.31406583463001, 'aggregation_minus_market_bi': 0.01396365993798554, 'beat_market_share': 0.2}",140.66666666666666,146.33333333333334,81.291184589498,0.4010348597803692,81.14739048960293,0.44042133901477953,0.14379409989507508,True,0.5555555555555556,0.03358561064188312,0.002817534155058531,1.0,-0.5855716707722416
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),log_odds_mean,Log-odds Mean,9,20,"{'count': 4, 'aggregation_bi': 80.98452698030358, 'market_bi': 80.93904630831906, 'aggregation_minus_market_bi': 0.04548067198452088, 'beat_market_share': 0.75}","{'count': 5, 'aggregation_bi': 81.0219768884486, 'market_bi': 81.31406583463001, 'aggregation_minus_market_bi': -0.29208894618140846, 'beat_market_share': 0.2}",140.66666666666666,146.33333333333334,81.00533248482859,0.37554330201885083,81.14739048960293,0.44042133901477953,-0.14205800477434138,False,0.4444444444444444,0.03358561064188312,0.002817534155058531,1.0,-0.5855716707722416
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),piecewise_odds,Piecewise Odds,9,20,"{'count': 4, 'aggregation_bi': 81.43919178077184, 'market_bi': 80.93904630831906, 'aggregation_minus_market_bi': 0.5001454724527719, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 81.56481548940224, 'market_bi': 81.31406583463001, 'aggregation_minus_market_bi': 0.2507496547722212, 'beat_market_share': 0.8}",140.66666666666666,146.33333333333334,81.50898273001094,0.432308920318277,81.14739048960293,0.44042133901477953,0.3615922404080152,True,0.8888888888888888,0.03358561064188312,0.002817534155058531,1.0,-0.5855716707722416
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),simple_mean,Simple Mean,9,20,"{'count': 4, 'aggregation_bi': 80.91894115941851, 'market_bi': 80.93904630831906, 'aggregation_minus_market_bi': -0.020105148900555037, 'beat_market_share': 0.25}","{'count': 5, 'aggregation_bi': 80.81028789278209, 'market_bi': 81.31406583463001, 'aggregation_minus_market_bi': -0.5037779418479289, 'beat_market_share': 0.2}",140.66666666666666,146.33333333333334,80.85857823350938,0.3720902010769897,81.14739048960293,0.44042133901477953,-0.28881225609355,False,0.2222222222222222,0.03358561064188312,0.002817534155058531,1.0,-0.5855716707722416
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,2,20,"{'count': 1, 'aggregation_bi': 80.37557096601398, 'market_bi': 80.9449771261495, 'aggregation_minus_market_bi': -0.5694061601355145, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 80.62640528042122, 'market_bi': 80.64625873440525, 'aggregation_minus_market_bi': -0.019853453984026714, 'beat_market_share': 0.0}",73.0,88.0,80.50098812321761,0.12541715720362134,80.79561793027737,0.14935919587212254,-0.2946298070597635,False,0.0,0.022269448695579175,0.0012557909596530928,-67.0,-0.8401244951077328
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,2,20,"{'count': 1, 'aggregation_bi': 80.17036053970905, 'market_bi': 80.9449771261495, 'aggregation_minus_market_bi': -0.7746165864404446, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 80.27659280812323, 'market_bi': 80.64625873440525, 'aggregation_minus_market_bi': -0.36966592628202477, 'beat_market_share': 0.0}",73.0,88.0,80.22347667391614,0.053116134207087384,80.79561793027737,0.14935919587212254,-0.5721412563612347,False,0.0,0.022269448695579175,0.0012557909596530928,-67.0,-0.8401244951077328
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,2,20,"{'count': 1, 'aggregation_bi': 80.47613975714238, 'market_bi': 80.9449771261495, 'aggregation_minus_market_bi': -0.4688373690071188, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 80.90472658465944, 'market_bi': 80.64625873440525, 'aggregation_minus_market_bi': 0.25846785025419194, 'beat_market_share': 1.0}",73.0,88.0,80.69043317090092,0.21429341375853284,80.79561793027737,0.14935919587212254,-0.10518475937645633,False,0.5,0.022269448695579175,0.0012557909596530928,-67.0,-0.8401244951077328
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,2,20,"{'count': 1, 'aggregation_bi': 78.94147722030995, 'market_bi': 80.9449771261495, 'aggregation_minus_market_bi': -2.003499905839547, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 79.0225044762559, 'market_bi': 80.64625873440525, 'aggregation_minus_market_bi': -1.6237542581493472, 'beat_market_share': 0.0}",73.0,88.0,78.98199084828292,0.04051362797297742,80.79561793027737,0.14935919587212254,-1.8136270819944542,False,0.0,0.022269448695579175,0.0012557909596530928,-67.0,-0.8401244951077328
DeepSeek-V3.1 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),DeepSeek-V3.1 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 4, 'aggregation_bi': 81.0878002025118, 'market_bi': 80.75407904666925, 'aggregation_minus_market_bi': 0.3337211558425537, 'beat_market_share': 0.75}","{'count': 5, 'aggregation_bi': 80.93529772865398, 'market_bi': 80.82753728158434, 'aggregation_minus_market_bi': 0.10776044706963717, 'beat_market_share': 0.8}",79.0,82.0,81.00307660592412,0.7599312258233776,80.79488917717764,0.6874817237330465,0.20818742874648422,True,0.7777777777777778,0.03054089745239821,0.0012698505185769577,-42.65,-0.8354798824060317
